id,person_name,nine_box_category,feedback,adjusted,reviewed,label,feedback_len,num_of_sent,performance_class,potential_class,data_type
445,Chelsea Ross,"Category 6: 'High Performer' (High performance, Moderate potential)","Chelsea is a great worker who excels at all of her tasks. She is consistently early,  detailed orientated, and produces work that exceeds my expectations. She also responds pretty well to feedback from coworkers. She usually tries to learn new concepts but  doesnt proactively seek them. She is a very capable high quality worker with the potential to improve somewhat with more guidance.",FALSE,FALSE,5,388,5,2,1,train
441,Jimmy Curry,"Category 6: 'High Performer' (High performance, Moderate potential)","Jimmy was a great add to our team. I am very happy with how he performed and what he did. There is room for growth, but i do think he may be on the upper half of his potential. I am happy to have him",FALSE,FALSE,5,199,4,2,1,train
466,Dallas Whitehead,"Category 6: 'High Performer' (High performance, Moderate potential)",Dallas is a very proficient worker. He has the knowledge to complete tasks and often completes them on time or early. He occasionally struggles to seek out new opportunity but he applies himself when asked. Dallas proves he has the ability to work in this role and excels with his execution of tasks presented to him.,FALSE,FALSE,5,317,4,2,1,train
465,Dallas Whitehead,"Category 6: 'High Performer' (High performance, Moderate potential)","Dallas did very well this quarter, exceeding what they were able to accomplish last time. Their work ethic has proven to be rigorous and admirable. The quality of their achievements this quarter is something to be looked up to€perhaps Dallas might even benefit from taking on more leader-driven tasks. Dallas should keep up the good work but also not lose sight of where their achievements might take them.",FALSE,FALSE,5,407,4,2,1,train
463,Dallas Whitehead,"Category 6: 'High Performer' (High performance, Moderate potential)",Dallas Whitehead is very careful with his work. He does not make errors in his work. He delivers projects on time. I believe he can be a good asset to our firm.,FALSE,FALSE,5,160,4,2,1,train
462,Noah Cooke,"Category 6: 'High Performer' (High performance, Moderate potential)","Noah is a really key member to have on our team and I am grateful for all the ways in which he steps up to deliver high quality work for our clients. For example, he's always the first to volunteer for assignments. He's always the last one to leave the office, since he's so committed to reviewing reports and double checking his work in a painstaking way. I can certainly see Noah's dedication as an asset in a manager role in the future. However, I don't see him reaching the director level since he is somewhat abrasive in his communication skills.",FALSE,FALSE,5,551,5,2,1,train
461,Noah Cooke,"Category 6: 'High Performer' (High performance, Moderate potential)",Noah strives to be the best. Noah could do a little more training in what his is doing to prevent any areas. Noah is a team player. Noah has a great attitude,FALSE,TRUE,5,157,4,2,1,train
458,Noah Cooke,"Category 6: 'High Performer' (High performance, Moderate potential)","Noah Cooke is a great worker in terms of day to day tasks. He turns in great work and were never not impressed by how quickly or well its done. Their potential could be something great, if they continue to work on everything they do here. We would like to see more from Noah in the future.",FALSE,FALSE,5,289,4,2,1,train
457,Madison Hawkins,"Category 6: 'High Performer' (High performance, Moderate potential)",Madison is a very strong worker that consistently produces high-quality work. She is a wonderful person and works very well in all situations. She also responds well to feed back and has shown the desire to learn and improve herself. She has the potential to become even better as she gains more experience. Overall she is a very strong worker with the potential to improve even further with more  guidance.,FALSE,FALSE,5,407,5,2,1,train
456,Madison Hawkins,"Category 6: 'High Performer' (High performance, Moderate potential)",Madison Hawkins has been a high performer for our company this quarter. She has demonstrated high performance on a litany of projects and has contributed valuable ideas to the team that she leads. Madison's work this quarter has revealed moderate potential for growth moving forward as a leader if given the chance to develop her skills further.,FALSE,FALSE,5,345,3,2,1,train
467,Dallas Whitehead,"Category 6: 'High Performer' (High performance, Moderate potential)",Dallas Whitehead exceed expectations in everything he did in this period. He can accommodate multiple difficult deadlines in short period. He can bring teams together easily. He understands organization behavior easily and can easily overcome barriers easily.,FALSE,FALSE,5,259,4,2,1,train
